3RU1146-4MB0,SIEMENS RELEVADOR BIMETALICO 80-100A S3,1761.252,587.084,PZ
3RU1900-2AB71,SIEMENS REARME REMOTO ELECTR. 24-30V AC/DC P/3RU TAM S00..S12,449.7,206.1125,PZ
3RU1916-3AA01,SIEMENS SOPORTE P-MONTAJE POR SEPARADO DE 3RU TAM S00,105.72,52.86,PZ
3RU1926-3AA01,SIEMENS ACC. PARA MONTAJE DE RELEVADOR BIM. S0 EN,120.744,55.341,PZ
3RU1936-3AA01,SIEMENS ACCESORIO P-MONTAJE DE REL. BIM. S2 EN RIE,147.576,67.639,PZ
3RU1946-3AA01,SIEMENS ACC. PRA MONTAJE DE RELEVADOR BIM S3 EN RI,194.796,89.2815,PZ
3RU2116-0AB0,SIEMENS REL. BIMETALICO S00 0.11 - 0.16 AMPS,474.924,217.6735,PZ
3RU2116-0BB0,SIEMENS REL. BIMETALICO S00 0.14 - 0.20 AMPS,474.924,217.6735,PZ
3RU2116-0CB0,SIEMENS REL. BIMETALICO S00 0.18 - 0.25 AMPS,474.924,217.6735,PZ
3RU2116-0DB0,SIEMENS REL. BIMETALICO S00 0.22 - 0.32 AMPS,474.924,217.6735,PZ
3RU2116-0EB0,SIEMENS REL. BIMETALICO S00 0.28 - 0.40 AMPS,474.924,217.6735,PZ
3RU2116-0GB0,SIEMENS REL. BIMETALICO S00 0.45 - 0.63 AMPS,474.924,217.6735,PZ
3RU2116-0JB0,SIEMENS REL. BIMETALICO S00 0.70 - 1.00 AMPS,474.924,217.6735,PZ
3RU2116-1AB0,SIEMENS REL. BIMETALICO S00 1.10 - 1.60 AMPS,474.924,217.6735,PZ
3RU2116-1BB0,SIEMENS REL. BIMETALICO S00 1.40 - 2.00 AMPS,474.924,217.6735,PZ
3RU2116-1CB0,SIEMENS REL. BIMETALICO S00 1.80 - 2.50 AMPS,474.924,217.6735,PZ
3RU2116-1DB0,SIEMENS REL. BIMETALICO S00 2.20 - 3.20 AMPS,474.924,217.6735,PZ
3RU2116-1EB0,SIEMENS REL. BIMETALICO S00 2.80 - 4.00 AMPS,474.924,217.6735,PZ
3RU2116-1FB0,SIEMENS REL. BIMETALICO S00 3.50 - 5.00 AMPS,474.924,217.6735,PZ
3RU2116-1GB0,SIEMENS REL. BIMETALICO S00 4.50 - 6.30 AMPS,474.924,217.6735,PZ
3RU2116-1HB0,SIEMENS REL. BIMETALICO S00 5.50 - 8.00 AMPS,474.924,217.6735,PZ
3RU2116-1JB0,SIEMENS REL. BIMETALICO S00 7.00 - 10.00 AMPS,474.924,217.6735,PZ
3RU2116-1KB0,SIEMENS REL. BIMETALICO S00 9.00 - 12.50 AMPS,474.924,217.6735,PZ
3RU2116-4AB0,SIEMENS REL. BIMETALICO S00 11.00 - 16.00 AMPS,474.924,217.6735,PZ
3RU21161FB0,SIEMENS RELEVADOR BIMETALICO 3.5-5 AMPS S00,474.924,217.6735,PZ
3RU2126-1CB0,SIEMENS REL. BIMETALICO S0 1.80 - 2.50 AMPS,558.108,255.7995,PZ
3RU2126-1EB0,SIEMENS REL. BIMETALICO S0 2.80 - 4.00 AMPS,558.108,255.7995,PZ
3RU2126-1FB0,SIEMENS REL. BIMETALICO S0 3.50 - 5.00 AMPS,558.108,255.7995,PZ
3RU2126-1GB0,SIEMENS REL. BIMETALICO S0 4.50 - 6.30 AMPS,558.108,255.7995,PZ
3RU2126-1HB0,SIEMENS REL. BIMETALICO S0 5.50 - 8.00 AMPS,558.108,255.7995,PZ
3RU2126-1JB0,SIEMENS REL. BIMETALICO S0 7 - 10 AMPS,558.108,255.7995,PZ
3RU2126-1KB0,SIEMENS REL. BIMETALICO S0 9 - 12.50 AMPS,558.108,255.7995,PZ
3RU2126-4AB0,SIEMENS REL. BIMETALICO S0 11 - 16 AMPS,558.108,255.7995,PZ
3RU2126-4BB0,SIEMENS REL. BIMETALICO S0 14 -20 AMPS,591.912,271.293,PZ
3RU2126-4CB0,SIEMENS REL. BIMETALICO S0 17 -22 AMPS,591.912,271.293,PZ
3RU2126-4DB0,SIEMENS REL. BIMETALICO S0 20 - 25 AMPS,591.912,271.293,PZ
3RU2126-4EB0,SIEMENS REL. BIMETALICO S0 27 - 32 AMPS,855.408,370.6768,PZ
3RU2126-4FB0,SIEMENS REL. BIMETALICO S0 34 - 40 AMPS,855.408,370.6768,PZ
3RU2126-4NB0,SIEMENS REL. BIMETALICO S0 23 - 28 AMPS,855.408,370.6768,PZ
3RU2126-4PB0,SIEMENS REL. BIMETALICO S0 30 -36 AMPS,855.408,370.6768,PZ
3RU2136-4DB0,SIEMENS REL. BIMETALICO S0 18 -25 AMPS TAM. S2,711.588,308.3548,PZ
3RU2136-4GB0,SIEMENS RELEVADOR BIMETALICO 36-45A,997.608,432.2968,PZ
3RU2136-4JB0,SIEMENS RELEVADOR BIMETALICO S2 54-65 AMP,1372.188,457.396,PZ
3RU2136-4QB0,SIEMENS RELE 45-57AMP TAM S2 BORNE TORNILLO,1372.188,457.396,PZ
3RU2136-4RB0,SIEMENS RELEVADOR BIMETALICO TAM. S2 70-80A,1576.116,525.372,PZ
3RU2916-3AA01,SIEMENS ACCESORIO CABLEADO 3RU2 S00 INDEPENDIENTE,93.912,46.956,PZ
3RV1011-0AA15,SIEMENS RELEVADOR GUARDAMOTOR 0.11 - 0.16A S00 C-A,910.68,394.628,PZ
3RV1011-0BA10,SIEMENS GUARDAMOTOR 0.14-0.2A TAM. S00,709.44,307.424,PZ
3RV1011-0CA20,SIEMENS RELEVADOR GUARDAMOTOR 0.18...0.25A TAM. S00 PROTECCION DE,553.812,253.8305,PZ
3RV1011-0DA10,SIEMENS RELEVADOR GUARDAMOTOR 0.22 - 0.32A S00 S-A,715.344,309.9824,PZ
3RV1011-0DA20,SIEMENS RELEVADOR GUARDAMOTOR 0.22-0.32A TAM. S00 PROTECCION DE M,553.812,253.8305,PZ
3RV1011-0EA10,SIEMENS RELEVADOR GUARDAMOTOR 0.28 - 0.40A S00 S-A,715.344,309.9824,PZ
3RV1011-0EA15,SIEMENS RELEVADOR GUARDAMOTOR 0.28 - 0.40A S00 C-A,920.34,398.814,PZ
3RV1011-0EA20,SIEMENS RELEVADOR GUARDAMOTOR. 0.28...0.4A TAM. S00 PROTECCION DE,553.812,253.8305,PZ
3RV1011-0FA10,SIEMENS RELEVADOR GUARDAMOTOR 0.35 - 0.50A S00 S-A,715.344,309.9824,PZ
3RV1011-0FA20,SIEMENS RELEVADOR GUARDAMOTOR 0.35...0.5A TAM. S00 PROTECCION DE,553.812,253.8305,PZ
3RV1011-0GA10,SIEMENS INTERRUPTOR AUTOMATICO 0-45...0-63A,721.248,312.5408,PZ
3RV1011-0GA15,SIEMENS RELEVADOR GUARDAMOTOR 0.45 - 0.63A S00 C-AUX,920.34,398.814,PZ
3RV1011-0GA20,SIEMENS RELEVADOR GUARDAMOTOR 0.45...0.63A TAM. S00 PROTECCION DE,553.812,253.8305,PZ
3RV1011-0HA10,SIEMENS GUARDAMOTOR 0.55-0.8A S00 S-AUX,767.4,332.54,PZ
3RV1011-0HA15,SIEMENS RELEVADOR GUARDAMOTOR 0.55 - 0.8A S00 C-AU,971.316,420.9036,PZ
3RV1011-0JA10,SIEMENS RELEVADOR GUARDAMOTOR 0.7 - 1A S00 S-AUX,767.4,332.54,PZ
3RV1011-0JA15,SIEMENS RELEVADOR GUARDAMOTOR 0.7 - 1.0 A S00 C-AU,971.316,420.9036,PZ
3RV1011-0JA20,SIEMENS RELEVADOR GUARDAMOTOR 0.7-1A S00 CONEX RES,581.184,266.376,PZ
3RV1011-0KA10,SIEMENS RELEVADOR GUARDAMOTOR 0.9 - 1.25A S00 S-AU,814.08,352.768,PZ
3RV1011-0KA15,SIEMENS GUARDAMOTOR 0.9 - 1.25 AMPS S00 C-AUX,971.316,420.9036,PZ
3RV1011-0KA20,SIEMENS RELEVADOR GUARDAMOTOR0.9...1.25A TAM. S00 PROTECCION DE M,627.336,271.8456,PZ
3RV1011-1AA10,SIEMENS RELEVADOR GUARDAMOTOR 1.1 - 1.6 A S00 S-AU,814.08,352.768,PZ
3RV1011-1AA15,SIEMENS RELEVADOR GUARDAMOTOR 1.1 - 1.6 A S00 C-AU,1034.64,448.344,PZ
3RV1011-1AA20,SIEMENS RELEVADOR GUARDAMOTOR 1.1...1.6A TAM. S00 PROTECCION DE M,627.336,271.8456,PZ
3RV1011-1BA10,SIEMENS RELEVADOR GUARDAMOTOR 1.4 - 2A S00 S-AUX,855.936,370.9056,PZ
3RV1011-1BA15,SIEMENS RELEVADOR GUARDAMOTOR 1.4 - 2 A C-AUX,1034.64,448.344,PZ
3RV1011-1CA10,SIEMENS INTERRUPTOR AUTOMATICO 1.8-2.5 A,855.936,370.9056,PZ
3RV1011-1CA15,SIEMENS RELEVADOR GUARDAMOTOR 1.8-2.5 A S00 C-AUX,1034.64,448.344,PZ
3RV1011-1DA10,SIEMENS RELEVADOR GUARDAMOTOR 2.2 - 3.2 A S00 S-AU,855.936,370.9056,PZ
3RV1011-1DA15,SIEMENS RELEVADOR GUARDAMOTOR 2.2 - 3.2 A S00 C-AU,1034.64,448.344,PZ
3RV1011-1EA10,SIEMENS INTERRUPTOR AUTOMATICO 2-8...4 A,855.936,370.9056,PZ
3RV1011-1EA15,SIEMENS RELEVADOR GUARDAMOTOR 2.8 - 4 A S00 C-AUX,1034.64,448.344,PZ
3RV1011-1FA10,SIEMENS RELEVADOR GUARDAMOTOR 3.5 - 5A S00 S-AUX,855.936,370.9056,PZ
3RV1011-1FA15,SIEMENS GUARDAMOTOR S00 DISP A 3.5...5A 1NA+1NC,1034.64,448.344,PZ
3RV1011-1GA10,SIEMENS RELEVADOR GUARDAMOTOR 4.5 - 6.3 A S00 S-AU,855.936,370.9056,PZ
3RV1011-1GA15,SIEMENS RELEVADOR GUARDAMOTOR 4.5 - 6.3 A S00 C-AU,1034.64,448.344,PZ
3RV1011-1GA25,SIEMENS GUARDAMOTOR TAM S00 4.5-6.3A 1NA+1NC,811.932,351.8372,PZ
3RV1011-1HA10,SIEMENS INTERRUPTOR AUTOMATICO 5.5...8 A,855.936,370.9056,PZ
3RV1011-1HA15,SIEMENS RELEVADOR GUARDAMOTOR 5.5 - 8 A S00 C-A,1034.64,448.344,PZ
3RV1011-1JA10,SIEMENS GUARDAMOTOR 7-10A S/AUX S00,955.224,413.9304,PZ
3RV1011-1JA15,SIEMENS RELEVADOR GUARDAMOTOR 7 - 10 A S00 C-AUX,1135.536,492.0656,PZ
3RV1011-1KA10,SIEMENS RELEVADOR GUARDAMOTOR 9-12A S00 S-AUX,955.224,413.9304,PZ
3RV1011-1KA15,SIEMENS RELEVADOR GUARDAMOTOR 9-12A S00 1NA+1NC,1136.064,492.2944,PZ
3RV1011-1KA20,SIEMENS DROP GUARDAMOTOR 9-12A S00 RESORTE,738.42,319.982,PZ
3RV1021-0EA10,SIEMENS RELEVADOR GUARDAMOTOR 0.28 - 0.40A S0 S-AU,889.752,385.5592,PZ
3RV1021-0FA10,SIEMENS RELEVADOR GUARDAMOTOR 0.35 - 0.50 A S0 S-A,889.752,385.5592,PZ
3RV1021-0GA10,SIEMENS RELEVADOR GUARDAMOTOR 0.45 - 0.63A S0 S/AUX,889.752,385.5592,PZ
3RV1021-0HA10,SIEMENS RELEVADOR GUARDAMOTOR 0.55 - 0.8 A S0 S-AU,889.752,385.5592,PZ
3RV1021-0JA10,SIEMENS RELEVADOR GUARDAMOTOR 0.7 - 1 A S0 S-AUX,949.32,411.372,PZ
3RV1021-0KA10,SIEMENS RELEVADOR GUARDAMOTOR 0.9 - 1.25 A S0 S-AU,949.32,411.372,PZ
3RV1021-1AA10,SIEMENS RELEVADOR GUARDAMOTOR 1.1 - 1.6 A S0 S-AUX,949.32,411.372,PZ
3RV1021-1BA10,SIEMENS INTERRUPTOR AUTOMATICO S0 4..2A,962.736,417.1856,PZ
3RV1021-1CA10,SIEMENS RELEVADOR GUARDAMOTOR 1.8 - 2.5 A S0 S-AUX,962.736,417.1856,PZ
3RV1021-1DA10,SIEMENS RELEVADOR GUARDAMOTOR 2.2 - 3.2 A S0 S-AUX,962.736,417.1856,PZ
3RV1021-1EA10,SIEMENS RELEVADOR GUARDAMOTOR 2.8 - 4 A S0 S-AUX,962.736,417.1856,PZ
3RV1021-1FA10,SIEMENS RELEVADOR GUARDAMOTOR 3.5 - 5 A S0 S-AUX,962.736,417.1856,PZ
3RV1021-1GA10,SIEMENS RELEVADOR GUARDAMOTOR 4.5 - 6.3A S0 S-AUX,962.736,417.1856,PZ
3RV1021-1HA10,SIEMENS RELEVADOR GUARDAMOTOR 5.5 - 8 A S0 S-AUX,962.736,417.1856,PZ
3RV1021-1HA15,SIEMENS RELEVADOR GUARDAMOTOR 5.5 - 8 A S0 1NA 1NC,1169.34,506.714,PZ
3RV1021-1JA10,SIEMENS RELEVADOR GUARDAMOTOR 7 - 10 A S0 S-AUX,1072.212,464.6252,PZ
3RV1021-1KA10,SIEMENS RELEVADOR GUARDAMOTOR 9 - 12.5 A S0 S-AUX,1072.212,464.6252,PZ
3RV1021-4AA10,SIEMENS RELEVADOR GUARDAMOTOR 11 -16 A S0 S-AUX,1003.512,434.8552,PZ
3RV1021-4AA15,SIEMENS RELEVADOR GUARDAMOTOR 11 - 16 A S0 C-AUX,1242.864,414.288,PZ
3RV1021-4BA10,SIEMENS RELEVADOR GUARDAMOTOR 14 - 20 A S0 S-AUX,1048.056,454.1576,PZ
3RV1021-4BA15,SIEMENS RELEVADOR GUARDAMOTOR 14 - 20 A S0 C-AUX,1242.864,414.288,PZ
3RV1021-4CA10,SIEMENS INTERR. AUTOM. 17...22 A DISP.SOBR.S.RET. 286A,1114.068,482.7628,PZ
3RV1021-4CA15,SIEMENS RELEVADOR GUARDAMOTOR 17 - 22 A S0 C-AUX,1447.32,482.44,PZ
3RV1021-4DA10,SIEMENS GUARDAMOTOR 20-25A S-AUX TAM S0,1274.52,424.84,PZ
3RV1021-4DA15,SIEMENS RELEVADOR GUARDAMOTOR 20 - 25 A S0 C-AUX,1635.144,545.048,PZ
3RV1031-4AA10,SIEMENS RELEVADOR GUARDAMOTOR 11 - 16A S2 S-AUX,1744.08,581.36,PZ
3RV1031-4AA15,SIEMENS RELEVADOR GUARDAMOTOR 11 - 16 A S2 C-AUX,1948.008,649.336,PZ
3RV1031-4AB10,SIEMENS DROP GUARDAMOTOR S2 11-16A S/AUX,2273.208,757.736,PZ
3RV1031-4BA10,SIEMENS RELEVADOR GUARDAMOTOR 14 - 20A S2 S-AUX,1744.08,581.36,PZ
3RV1031-4DA10,SIEMENS RELEVADOR GUARDAMOTOR 18 - 25 A S2 S-AUX,1985.028,661.676,PZ
3RV1031-4DA15,SIEMENS RELEVADOR GUARDAMOTOR 18 - 25 A S2 C-AUX,2224.908,741.636,PZ
3RV1031-4EA10,SIEMENS RELEVADOR GUARDAMOTOR 22 - 32 A S2 S-AUX,2060.7,686.9,PZ
3RV1031-4EA15,SIEMENS RELEVADOR GUARDAMOTOR 22 - 32 A S2 C-AUX,2244.768,748.256,PZ
3RV1031-4FA10,SIEMENS RELEVADOR GUARDAMOTOR 28 - 40 A S2 S-AUX,2404.68,801.56,PZ
3RV1031-4FA15,SIEMENS RELEVADOR GUARDAMOTOR S2 28-40 A,2480.352,826.784,PZ
3RV1031-4GA10,SIEMENS RELEV. GUARDAMOTOR 36-45A TAM. S2,2655.3,885.1,PZ
3RV1031-4GA15,SIEMENS RELEVADOR GUARDAMOTOR S2 36-45 A,2711.1,903.7,PZ
3RV1031-4HA10,SIEMENS RELEVADOR GUARDAMOTOR 40-50 A S-AUX,2711.64,903.88,PZ
3RV1041-4FA10,SIEMENS INTERR AUTOM TAM S3 DST 28-40A,2946.696,982.232,PZ
3RV1041-4HA10,SIEMENS GUARDAMOTOR S3 36-50A S-AUX,2946.696,982.232,PZ
3RV1041-4HA15,SIEMENS GUARDAMOTOR S3 36 A 50 AMP 1NA+1NC,3162.96,1054.32,PZ
3RV1041-4JA10,SIEMENS GUARDAMOTOR S3 45-63A S-AUX,2865.66,955.22,PZ
3RV1041-4JA15,SIEMENS RELEVADOR GUARDAMOTOR S3 45-63 A,3006.252,1002.084,PZ
3RV1041-4KA10,SIEMENS GUARDAMOTOR 57-75A S3 SIN AUX.,3183.348,1061.116,PZ
3RV1041-4KA15,SIEMENS RELEVADOR GUARDAMOTOR S3 57-75 A,3231.108,1077.036,PZ
3RV1041-4LA10,SIEMENS RELEVADOR GUARDAMOTOR S3 70-90 A,3394.248,1131.416,PZ
3RV1041-4LA15,SIEMENS RELEVADOR GUARDAMOTOR S3 70-90 A,3488.16,1162.72,PZ
3RV1041-4MA10,SIEMENS RELEVADOR GUARDAMOTOR S3 80-100AMP,3765.072,1255.024,PZ
3RV1041-4MA15,SIEMENS RELEVADOR GUARDAMOTOR S3 80-100,3813.36,1271.12,PZ
3RV1042-4EA10,SIEMENS GUARDAMOTOR S3 22-32 AMPS,3679.74,1226.58,PZ
3RV1042-4FA10,SIEMENS INTERR. AUTOM. TAM. S3 28...40A,4509.924,1503.308,PZ
3RV1042-4HB10,SIEMENS GUARDAMOTOR TAM. S3 36...50 A,4990.212,1663.404,PZ
3RV1042-4JA10,SIEMENS GUARDAMOTOR S3 45-63AMPS,4509.924,1503.308,PZ
3RV1042-4KA10,SIEMENS GUARDAMOTOR S3 57-75 AMPS,4918.308,1639.436,PZ
3RV1042-4LA10,SIEMENS GUARDAMOTOR S3 DISP.A 70...90 A,5146.38,1715.46,PZ
3RV1042-4LB10,SIEMENS INTERRUPTOR AUTOMATICO TAM. S3 70...90,5423.28,1807.76,PZ
3RV1042-4MA10,SIEMENS GUARDAMOTOR S3 DISP.A 80...100 A,5374.992,1791.664,PZ
3RV1121-4BA10,SIEMENS INTERRUPTOR TAM. S0 14...20A,1696.32,565.44,PZ
3RV1321-0JC10,SIEMENS INTERRUPTOR AUTOMAT 13A S0,919.26,398.346,PZ
3RV1331-4AC10,SIEMENS INTERRUP AUTOM S3 P/COMB ARRANQUE 208A,1648.02,549.34,PZ
3RV1341-4KC10,SIEMENS INTERRUP AUTOM S3 P-COMB ARRANQUE 75A,3174.768,1058.256,PZ
3RV1341-4MC10,SIEMENS INTERRUPTOR AUTOMATICO 1235A TAM S3,3751.656,1250.552,PZ
3RV1421-0JA10,SIEMENS GUARDAMOTOR 0.7..1 S0 CONEX TORNILLO,1021.224,442.5304,PZ
3RV1421-1BA10,SIEMENS INTERR AUTOMAT 1.4 - 2 AMP S0,1021.224,442.5304,PZ
3RV1421-1EA10,SIEMENS RELEVADOR GUARDAMOTOR 2.8 - 4 S0,1021.224,442.5304,PZ
3RV1431-4DA10,SIEMENS INTERR AUTOM 18-25A S2 PROT TRANSF CLASE 10 50KA,2104.704,701.568,PZ
3RV1431-4EA10,SIEMENS GUARDAMOTOR 22...32A TAM S2 CONEXION POR TORNILLO,2549.58,849.86,PZ
3RV1742-5BD10,SIEMENS INTERRUPTOR AUTOMATICO S3 15A,3727.5,1242.5,PZ
3RV1742-5GD10,SIEMENS INTERRUPTOR AUTOM S3 40A,5146.38,1715.46,PZ
3RV1742-5QD10,SIEMENS INTERRUPTOR AUTOM S3 70A,5639.544,1879.848,PZ
3RV1901-1A,SIEMENS CONTACTO AUXILIAR LATERAL P-GUARDAMOTORES,114.3,57.15,PZ
3RV1901-1B,SIEMENS CONTACTOS LATERALES 2 NA TAM S00-S3,114.3,57.15,PZ
3RV1901-1D,SIEMENS CONTACTO AUXILIAR TRANSVERSAL P/S00,105.18,52.59,PZ
3RV1901-1E,SIEMENS AUX. CONTACTOR,114.3,57.15,PZ
3RV1901-1J,SIEMENS CONTACTO AUXILIAR LATERAL 2NA+2NC P-GUARDM S00-S3,287.1,131.5875,PZ
3RV1902-1AB4,SIEMENS DISPARADOR S00,1095.816,474.8536,PZ
3RV1902-1AF0,SIEMENS DISPARADOR POR MIN TENSION 120VAC PARA INT TAM S00..S3,381.552,174.878,PZ
3RV1902-1AP0,SIEMENS DISPARADOR POR MINIMA TENSION,368.676,168.9765,PZ
3RV1902-1AV1,SIEMENS DISPARADOR POR MINIMA TENSION 480VAC PARA INT TAM S00..S3,381.552,174.878,PZ
3RV1913-1D,SIEMENS CAJA PLASTICO IP55 P-GUARDAMOTOR S00,200.7,91.9875,PZ
3RV1915-1AB,SIEMENS BARRAS COLECTORAS 3F PARA 2 ITMS,95.52,47.76,PZ
3RV1915-1BB,SIEMENS BARRAS COLECTORAS 3F PARA 3 INTERRUPTORES,117.528,58.764,PZ
3RV1915-1DB,SIEMENS BARRAS TRIFASICAS 63AMP 690VAC 3PHASE,145.428,66.6545,PZ
3RV1915-2DB,SIEMENS BARRAS 3F PARA 5 INTERRUPTORES,182.46,83.6275,PZ
3RV1915-3AB,SIEMENS BARRAS TRIFASICAS P-2INTERRUPTORES + ACCESORIOS,128.256,58.784,PZ
3RV1915-3CB,SIEMENS BARRAS 3F P/4 INTERRUPTORES SECCION DE 63MM,170.652,78.2155,PZ
3RV1915-5A,SIEMENS AUX. CONTACTOR,112.152,56.076,PZ
3RV19151CB,SIEMENS BARRA TRIFASICA P-GUARDAMOTOR S00 Y S0 4 UNIDADES,128.796,59.0315,PZ
3RV1917-7B,SIEMENS PERFIL SOPORTE 45MM,27.372,31.934,PZ
3RV1922-1CP0,SIEMENS DISPARADOR X MINIMA TENSION 230VAC 2NA TAM.S0...S3,571.692,262.0255,PZ
3RV1923-1CA00,SIEMENS CAJA PLASTICO IP55 P-MONTAJE SUPERFICIAL,183.528,84.117,PZ
3RV1923-1D,SIEMENS CAJA PLASTICO IP55 P- GUARDAMOTOR SO,252.216,115.599,PZ
3RV1923-2D,SIEMENS CAJA PLASTICO IP55 P-GUARDAMOTOR SO EMP,291.936,133.804,PZ
3RV1933-1D,SIEMENS CAJA PLASTICO IP55 P-GUARDAMOTOR S2,560.256,256.784,PZ
3RV1935-1A,SIEMENS BARRA COLECTORA 3F TAM S2 50MM,200.172,91.7455,PZ
3RV1935-1B,SIEMENS BARRA COLECTORA DE 3F P 3 ITM AUTOM S2 50MM DIVISION,270.468,123.9645,PZ
3RV1935-1C,SIEMENS BARRA COLECT 3F P/4 GUARDAMOTOR TAM S2,289.248,132.572,PZ
3RV1935-5A,SIEMENS BORNE DE ALIMENTACION TRIFASICO P-3RV S2 ARRIBA,172.8,79.2,PZ
3RV1946-2B,SIEMENS ACCIONAMIENTO GIRATORIO P/INT S3 MANETA GRIS,1311.552,437.184,PZ
3RV2011-0AA10,SIEMENS DROP GUARDAMOTOR 0.11-0.16A S00 S-AUX,653.628,283.2388,PZ
3RV2011-0AA15,SIEMENS GUARDAMOTOR S00 0.11 - 0.16 AMPS,865.068,374.8628,PZ
3RV2011-0BA10,SIEMENS INTERRUPTOR AUT. BORNES TORNILLO 0.2A,653.628,283.2388,PZ
3RV2011-0BA15,SIEMENS GUARDAMOTOR S00 0.14 - 0.20 AMPS,865.068,374.8628,PZ
3RV2011-0CA15,SIEMENS GUARDAMOTOR S00 0.18 - 0.25 AMPS,865.068,374.8628,PZ
3RV2011-0CA20,SIEMENS GUARDAMOTOR S00 0.18..0.25A BORNES RESORTE,672.408,291.3768,PZ
3RV2011-0DA10,SIEMENS DROP GUARDAMOTOR 0.22-0.32A S00 S-AUX,660.072,286.0312,PZ
3RV2011-0DA15,SIEMENS GUARDAMOTOR S00 0.22 - 0.32 AMPS,870.432,377.1872,PZ
3RV2011-0EA10,SIEMENS GUARDAMOTOR S0 0.28 - 0.4 AMP S-CONTACTOS AUX,660.072,286.0312,PZ
3RV2011-0EA15,SIEMENS GUARDAMOTOR S00 0.28 - 0.40 AMPS,870.432,377.1872,PZ
3RV2011-0EA20,SIEMENS GUARDAMOTOR S00 0.28..0.4A BORNES DE RESORTE,677.772,293.7012,PZ
3RV2011-0FA10,SIEMENS DROP GUARDAMOTOR 0.35-0.50A S00 S-AUX,660.072,286.0312,PZ
3RV2011-0FA15,SIEMENS GUARDAMOTOR S00 0.35 - 0.50 AMPS,903.696,391.6016,PZ
3RV2011-0FA20,SIEMENS INTERRUPTOR AUT TAM S00 DISP 0.35A..0.5A DISP 6.5A,677.772,293.7012,PZ
3RV2011-0GA10,SIEMENS GUARDAMOTOR S00 0.45 - 0.63 AMPS,664.896,288.1216,PZ
3RV2011-0GA15,SIEMENS GUARDAMOTOR S00 0.45 - 0.63 AMPS,903.696,391.6016,PZ
3RV2011-0GA20,SIEMENS INT AUT TAM S00 P/PROTEC MOTORES 0.45..0.63A,683.148,296.0308,PZ
3RV2011-0HA10,SIEMENS DROP GUARDAMOTOR 0.55-0.8A S00 S-AUX,707.832,306.7272,PZ
3RV2011-0HA15,SIEMENS GUARDAMOTOR S00 0.55 - 0.80 AMPS,934.824,405.0904,PZ
3RV2011-0JA10,SIEMENS DROP GUARDAMOTOR 0.7 - 1.0 A S00 S-AUX,707.832,306.7272,PZ
3RV2011-0JA15,SIEMENS GUARDAMOTOR S00 0.70 - 1.00 AMPS,934.824,405.0904,PZ
3RV2011-0JA20,SIEMENS GUARDAMOTOR S00 0.7..1A BORNES DE RESORTE,727.68,315.328,PZ
3RV2011-0KA10,SIEMENS GUARDAMOTOR 0.9 - 1.25 AMPS S00,750.756,325.3276,PZ
3RV2011-0KA15,SIEMENS GUARDAMOTOR S00 0.90 - 1.25 AMPS,934.824,405.0904,PZ
3RV2011-0KA20,SIEMENS INTERRUPTOR AUT. TAM S00 0.9..1.25A DISP N16A,771.684,334.3964,PZ
3RV2011-1AA10,SIEMENS GUARDAMOTOR S00 1.1-1.6 S-AUX,750.756,325.3276,PZ
3RV2011-1AA15,SIEMENS GUARDAMOTOR S00 1.10 - 1.60 AMPS,994.932,431.1372,PZ
3RV2011-1AA20,SIEMENS DROP GUARDAMOTOR 1.1-1.6A S00 S-AUX BORNE RESORTE,771.684,334.3964,PZ
3RV2011-1BA10,SIEMENS GUARDAMOTOR S00 1.40 - 2AMPS,784.572,339.9812,PZ
3RV2011-1BA15,SIEMENS GUARDAMOTOR S00 1.40 - 2.00 AMPS,994.932,431.1372,PZ
3RV2011-1CA10,SIEMENS GUARDAMOTOR S00 1.8..2.5A,784.572,339.9812,PZ
3RV2011-1CA15,SIEMENS GUARDAMOTOR S00 1.80 - 2.50 AMPS,994.932,431.1372,PZ
3RV2011-1CA20,SIEMENS DROP GUARDAMOTOR S00 1.8-2.5A BORNES RESORTE,804.96,348.816,PZ
3RV2011-1DA10,SIEMENS DROP GUARDAMOTOR 2.2 - 3.2A S00 S-AUX,784.572,339.9812,PZ
3RV2011-1DA15,SIEMENS GUARDAMOTOR S00 2.20 - 3.20 AMPS,994.932,431.1372,PZ
3RV2011-1DA20,SIEMENS DROP GUARDAMOTOR 2.2 - 3.2 A S00 BORNES RESORTE,804.96,348.816,PZ
3RV2011-1DA25,SIEMENS GUARDAMOTOR S00 2.2-3.2A RESORTE C-AUX,990.096,429.0416,PZ
3RV2011-1EA10,SIEMENS GUARDAMOTOR S00 2.8-4A S-AUX,784.572,339.9812,PZ
3RV2011-1EA15,SIEMENS GUARDAMOTOR S00 2.80 - 4.00 AMPS,994.932,431.1372,PZ
3RV2011-1EA25,SIEMENS DROP GUARDAMOTOR 2.8-4A S00 C/AUX 1NA 1NC RESORTE,990.096,429.0416,PZ
3RV2011-1FA10,SIEMENS DROP GUARDAMOTOR 3.5-5A S00 S-AUX,784.572,339.9812,PZ
3RV2011-1FA15,SIEMENS GUARDAMOTOR S00 3.50 - 5.00 AMPS,994.932,431.1372,PZ
3RV2011-1FA20,SIEMENS GUARDAMOTOR S00 3.5...5A,804.96,348.816,PZ
3RV2011-1FA25,SIEMENS GUARDAMOTOR S00 3.5-5 A RESORTE,990.096,429.0416,PZ
